word,frequency,year,term,source_pdf,total_tokens,relative_freq
english,29,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.036069651741293535
go,26,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.03233830845771144
next,25,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.03109452736318408
page,25,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.03109452736318408
question,17,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.021144278606965175
best,16,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.01990049751243781
universe,12,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.014925373134328358
choose,10,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.012437810945273632
one,10,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.012437810945273632
filmmaker,9,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.011194029850746268
passage,9,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.011194029850746268
toxic,9,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.011194029850746268
new,8,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.009950248756218905
film,7,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.008706467661691543
place,7,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.008706467661691543
wave,7,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.008706467661691543
also,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
answer,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
childhood,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
experience,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
french,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
movement,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
mystery,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
school,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
student,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
workload,6,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.007462686567164179
according,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
architectural,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
author,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
beauty,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
cultural,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
foreign,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
gratitude,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
heritage,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
history,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
inspiration,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
local,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
natural,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
positive,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
sentence,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
source,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
space,5,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.006218905472636816
avalanche,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
bill,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
expression,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
fill,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
grateful,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
learning,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
number,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
positivity,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
snow,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
try,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
word,4,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.004975124378109453
although,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
complete,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
even,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
fascinating,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
large,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
layer,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
long,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
many,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
marie,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
may,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
mean,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
option,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
seth,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
test,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
time,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
weak,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
well,3,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0037313432835820895
accurate,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
actually,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
amount,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
attention,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
attracts,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
better,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
bird,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
career,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
cinema,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
critic,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
criticism,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
dialogue,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
enchanted,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
excessive,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
given,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
great,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
hand,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
heard,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
however,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
huge,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
instead,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
investigate,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
like,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
little,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
mesmerising,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
numerous,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
often,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
part,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
possible,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
rock,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
skier,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
slope,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
small,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
someone,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
still,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
think,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
tip,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
translation,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
turkish,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
way,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
without,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
yeah,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
yet,2,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0024875621890547263
achieve,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
act,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
addition,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
addressing,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
adjacent,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
admit,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
adult,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
age,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
aimed,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
always,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
apparent,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
around,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
arrive,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
art,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
artistry,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
aspect,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
attack,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
attract,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
attracting,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
attractive,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
bad,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
become,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
begin,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
begun,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
behave,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
belief,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
berry,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
bone,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
branch,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
break,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
bring,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
broke,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
brought,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
call,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
came,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
careful,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
case,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
cause,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
cautious,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
cavity,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
challenged,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
characterised,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
characteristic,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
check,1,2023,Yds2,ingilizce_tsk_22102023.pdf,804,0.0012437810945273632
