word,frequency,year,term,source_pdf,total_tokens,relative_freq
geographical,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
geography,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
get,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
given,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
higher,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
history,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
includes,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
level,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
life,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
much,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
place,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
point,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
quite,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
reflex,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
relative,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
rich,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
sarah,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
translation,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
turkish,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
unless,2,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.002911208151382824
academic,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
actively,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
activity,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
adapt,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
adopted,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
advance,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
age,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
alaska,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
although,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
amalgam,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
ambiguity,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
among,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
ancient,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
anywhere,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
arab,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
arabic,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
around,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
assertion,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
avoid,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
beautiful,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
beautifully,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
became,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
beginning,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
better,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
bigger,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
blessed,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
blooming,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
blossom,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
breaking,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
bring,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
cactus,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
